result_id,analysis_id,analysis,analysis_status,method_family,method_id,method,observations,tap_count,collocation,prior_active,noise_percent,metric_group,quantity,metric,region,value,unit,reference,value_type,phase_convention,verification,source,notes
GP-0185,GPOD,Gappy POD identifiability and noise,verified_in_sample_single_seed,Gappy POD,pod_projection,Rank-6 POD projection ceiling,exact coefficients (projection ceiling),,n/a,False,projection ceiling,pod_projection_field,v,relative_L2,whole-domain,0.031105343808326635,dimensionless,CFD,projection_ceiling,not applicable,verified_in_sample,modes_experiment/gappy_pod_final/results/metrics.csv,Basis and reconstruction use the same 201 snapshots; this is an in-sample diagnostic. Noise levels use one shared-seed realisation.
GP-0186,GPOD,Gappy POD identifiability and noise,verified_in_sample_single_seed,Gappy POD,pod_projection,Rank-6 POD projection ceiling,exact coefficients (projection ceiling),,n/a,False,projection ceiling,pod_projection_field,p,relative_L2,whole-domain,0.006070295402598929,dimensionless,CFD,projection_ceiling,not applicable,verified_in_sample,modes_experiment/gappy_pod_final/results/metrics.csv,Basis and reconstruction use the same 201 snapshots; this is an in-sample diagnostic. Noise levels use one shared-seed realisation.
GP-0187,GPOD,Gappy POD identifiability and noise,verified_in_sample_single_seed,Gappy POD,pod_projection,Rank-6 POD projection ceiling,exact coefficients (projection ceiling),,n/a,False,projection ceiling,pod_projection_first_harmonic_v1,v,relative_L2,near-cylinder,3.610003803838315e-07,dimensionless,CFD,projection_ceiling,common absolute-time fit; pairwise metric is time-origin invariant,verified_in_sample,modes_experiment/gappy_pod_final/results/metrics.csv,Basis and reconstruction use the same 201 snapshots; this is an in-sample diagnostic. Noise levels use one shared-seed realisation.
GP-0188,GPOD,Gappy POD identifiability and noise,verified_in_sample_single_seed,Gappy POD,pod_projection,Rank-6 POD projection ceiling,exact coefficients (projection ceiling),,n/a,False,projection ceiling,pod_projection_first_harmonic_v1,v,amplitude_ratio,near-cylinder,0.9999999347518801,dimensionless,ideal 1,projection_ceiling,common absolute-time fit; pairwise metric is time-origin invariant,verified_in_sample,modes_experiment/gappy_pod_final/results/metrics.csv,Basis and reconstruction use the same 201 snapshots; this is an in-sample diagnostic. Noise levels use one shared-seed realisation.
GP-0189,GPOD,Gappy POD identifiability and noise,verified_in_sample_single_seed,Gappy POD,pod_projection,Rank-6 POD projection ceiling,exact coefficients (projection ceiling),,n/a,False,projection ceiling,pod_projection_first_harmonic_v1,v,correlation,near-cylinder,0.9999999999999376,dimensionless,ideal 1,projection_ceiling,common absolute-time fit; pairwise metric is time-origin invariant,verified_in_sample,modes_experiment/gappy_pod_final/results/metrics.csv,Basis and reconstruction use the same 201 snapshots; this is an in-sample diagnostic. Noise levels use one shared-seed realisation.
GP-0190,GPOD,Gappy POD identifiability and noise,verified_in_sample_single_seed,Gappy POD,pod_projection,Rank-6 POD projection ceiling,exact coefficients (projection ceiling),,n/a,False,projection ceiling,pod_projection_first_harmonic_v1,v,phase_deg,near-cylinder,6.047771472526255e-08,degrees,ideal phase 0 deg,projection_ceiling,common absolute-time fit; pairwise metric is time-origin invariant,verified_in_sample,modes_experiment/gappy_pod_final/results/metrics.csv,Basis and reconstruction use the same 201 snapshots; this is an in-sample diagnostic. Noise levels use one shared-seed realisation.
GP-0191,GPOD,Gappy POD identifiability and noise,verified_in_sample_single_seed,Gappy POD,pod_projection,Rank-6 POD projection ceiling,exact coefficients (projection ceiling),,n/a,False,projection ceiling,pod_projection_first_harmonic_v1,v,relative_L2,near-wake,8.76015963851759e-06,dimensionless,CFD,projection_ceiling,common absolute-time fit; pairwise metric is time-origin invariant,verified_in_sample,modes_experiment/gappy_pod_final/results/metrics.csv,Basis and reconstruction use the same 201 snapshots; this is an in-sample diagnostic. Noise levels use one shared-seed realisation.
GP-0192,GPOD,Gappy POD identifiability and noise,verified_in_sample_single_seed,Gappy POD,pod_projection,Rank-6 POD projection ceiling,exact coefficients (projection ceiling),,n/a,False,projection ceiling,pod_projection_first_harmonic_v1,v,amplitude_ratio,near-wake,0.9999998339148128,dimensionless,ideal 1,projection_ceiling,common absolute-time fit; pairwise metric is time-origin invariant,verified_in_sample,modes_experiment/gappy_pod_final/results/metrics.csv,Basis and reconstruction use the same 201 snapshots; this is an in-sample diagnostic. Noise levels use one shared-seed realisation.
GP-0193,GPOD,Gappy POD identifiability and noise,verified_in_sample_single_seed,Gappy POD,pod_projection,Rank-6 POD projection ceiling,exact coefficients (projection ceiling),,n/a,False,projection ceiling,pod_projection_first_harmonic_v1,v,correlation,near-wake,0.9999999999616437,dimensionless,ideal 1,projection_ceiling,common absolute-time fit; pairwise metric is time-origin invariant,verified_in_sample,modes_experiment/gappy_pod_final/results/metrics.csv,Basis and reconstruction use the same 201 snapshots; this is an in-sample diagnostic. Noise levels use one shared-seed realisation.
GP-0194,GPOD,Gappy POD identifiability and noise,verified_in_sample_single_seed,Gappy POD,pod_projection,Rank-6 POD projection ceiling,exact coefficients (projection ceiling),,n/a,False,projection ceiling,pod_projection_first_harmonic_v1,v,phase_deg,near-wake,-1.2421496882672533e-06,degrees,ideal phase 0 deg,projection_ceiling,common absolute-time fit; pairwise metric is time-origin invariant,verified_in_sample,modes_experiment/gappy_pod_final/results/metrics.csv,Basis and reconstruction use the same 201 snapshots; this is an in-sample diagnostic. Noise levels use one shared-seed realisation.
GP-0195,GPOD,Gappy POD identifiability and noise,verified_in_sample_single_seed,Gappy POD,pod_projection,Rank-6 POD projection ceiling,exact coefficients (projection ceiling),,n/a,False,projection ceiling,pod_projection_first_harmonic_v1,v,relative_L2,far-wake,2.1412628705116977e-05,dimensionless,CFD,projection_ceiling,common absolute-time fit; pairwise metric is time-origin invariant,verified_in_sample,modes_experiment/gappy_pod_final/results/metrics.csv,Basis and reconstruction use the same 201 snapshots; this is an in-sample diagnostic. Noise levels use one shared-seed realisation.
GP-0196,GPOD,Gappy POD identifiability and noise,verified_in_sample_single_seed,Gappy POD,pod_projection,Rank-6 POD projection ceiling,exact coefficients (projection ceiling),,n/a,False,projection ceiling,pod_projection_first_harmonic_v1,v,amplitude_ratio,far-wake,1.000000169186404,dimensionless,ideal 1,projection_ceiling,common absolute-time fit; pairwise metric is time-origin invariant,verified_in_sample,modes_experiment/gappy_pod_final/results/metrics.csv,Basis and reconstruction use the same 201 snapshots; this is an in-sample diagnostic. Noise levels use one shared-seed realisation.
GP-0197,GPOD,Gappy POD identifiability and noise,verified_in_sample_single_seed,Gappy POD,pod_projection,Rank-6 POD projection ceiling,exact coefficients (projection ceiling),,n/a,False,projection ceiling,pod_projection_first_harmonic_v1,v,correlation,far-wake,0.9999999997707664,dimensionless,ideal 1,projection_ceiling,common absolute-time fit; pairwise metric is time-origin invariant,verified_in_sample,modes_experiment/gappy_pod_final/results/metrics.csv,Basis and reconstruction use the same 201 snapshots; this is an in-sample diagnostic. Noise levels use one shared-seed realisation.
GP-0198,GPOD,Gappy POD identifiability and noise,verified_in_sample_single_seed,Gappy POD,pod_projection,Rank-6 POD projection ceiling,exact coefficients (projection ceiling),,n/a,False,projection ceiling,pod_projection_first_harmonic_v1,v,phase_deg,far-wake,-4.521291229804482e-06,degrees,ideal phase 0 deg,projection_ceiling,common absolute-time fit; pairwise metric is time-origin invariant,verified_in_sample,modes_experiment/gappy_pod_final/results/metrics.csv,Basis and reconstruction use the same 201 snapshots; this is an in-sample diagnostic. Noise levels use one shared-seed realisation.
GP-0199,GPOD,Gappy POD identifiability and noise,verified_in_sample_single_seed,Gappy POD,pod_projection,Rank-6 POD projection ceiling,exact coefficients (projection ceiling),,n/a,False,projection ceiling,pod_projection_first_harmonic_v1,v,relative_L2,far-core,2.151098582352957e-05,dimensionless,CFD,projection_ceiling,common absolute-time fit; pairwise metric is time-origin invariant,verified_in_sample,modes_experiment/gappy_pod_final/results/metrics.csv,Basis and reconstruction use the same 201 snapshots; this is an in-sample diagnostic. Noise levels use one shared-seed realisation.
GP-0200,GPOD,Gappy POD identifiability and noise,verified_in_sample_single_seed,Gappy POD,pod_projection,Rank-6 POD projection ceiling,exact coefficients (projection ceiling),,n/a,False,projection ceiling,pod_projection_first_harmonic_v1,v,amplitude_ratio,far-core,1.0000001752561412,dimensionless,ideal 1,projection_ceiling,common absolute-time fit; pairwise metric is time-origin invariant,verified_in_sample,modes_experiment/gappy_pod_final/results/metrics.csv,Basis and reconstruction use the same 201 snapshots; this is an in-sample diagnostic. Noise levels use one shared-seed realisation.
GP-0201,GPOD,Gappy POD identifiability and noise,verified_in_sample_single_seed,Gappy POD,pod_projection,Rank-6 POD projection ceiling,exact coefficients (projection ceiling),,n/a,False,projection ceiling,pod_projection_first_harmonic_v1,v,correlation,far-core,0.9999999997686574,dimensionless,ideal 1,projection_ceiling,common absolute-time fit; pairwise metric is time-origin invariant,verified_in_sample,modes_experiment/gappy_pod_final/results/metrics.csv,Basis and reconstruction use the same 201 snapshots; this is an in-sample diagnostic. Noise levels use one shared-seed realisation.
GP-0202,GPOD,Gappy POD identifiability and noise,verified_in_sample_single_seed,Gappy POD,pod_projection,Rank-6 POD projection ceiling,exact coefficients (projection ceiling),,n/a,False,projection ceiling,pod_projection_first_harmonic_v1,v,phase_deg,far-core,-4.690159387567108e-06,degrees,ideal phase 0 deg,projection_ceiling,common absolute-time fit; pairwise metric is time-origin invariant,verified_in_sample,modes_experiment/gappy_pod_final/results/metrics.csv,Basis and reconstruction use the same 201 snapshots; this is an in-sample diagnostic. Noise levels use one shared-seed realisation.
GP-0203,GPOD,Gappy POD identifiability and noise,verified_in_sample_single_seed,Gappy POD,pod_projection,Rank-6 POD projection ceiling,exact coefficients (projection ceiling),,n/a,False,projection ceiling,pod_projection_first_harmonic_v1,v,relative_L2,other,1.687611019282448e-07,dimensionless,CFD,projection_ceiling,common absolute-time fit; pairwise metric is time-origin invariant,verified_in_sample,modes_experiment/gappy_pod_final/results/metrics.csv,Basis and reconstruction use the same 201 snapshots; this is an in-sample diagnostic. Noise levels use one shared-seed realisation.
GP-0204,GPOD,Gappy POD identifiability and noise,verified_in_sample_single_seed,Gappy POD,pod_projection,Rank-6 POD projection ceiling,exact coefficients (projection ceiling),,n/a,False,projection ceiling,pod_projection_first_harmonic_v1,v,amplitude_ratio,other,0.9999998887952521,dimensionless,ideal 1,projection_ceiling,common absolute-time fit; pairwise metric is time-origin invariant,verified_in_sample,modes_experiment/gappy_pod_final/results/metrics.csv,Basis and reconstruction use the same 201 snapshots; this is an in-sample diagnostic. Noise levels use one shared-seed realisation.
GP-0205,GPOD,Gappy POD identifiability and noise,verified_in_sample_single_seed,Gappy POD,pod_projection,Rank-6 POD projection ceiling,exact coefficients (projection ceiling),,n/a,False,projection ceiling,pod_projection_first_harmonic_v1,v,correlation,other,0.999999999999993,dimensionless,ideal 1,projection_ceiling,common absolute-time fit; pairwise metric is time-origin invariant,verified_in_sample,modes_experiment/gappy_pod_final/results/metrics.csv,Basis and reconstruction use the same 201 snapshots; this is an in-sample diagnostic. Noise levels use one shared-seed realisation.
GP-0206,GPOD,Gappy POD identifiability and noise,verified_in_sample_single_seed,Gappy POD,pod_projection,Rank-6 POD projection ceiling,exact coefficients (projection ceiling),,n/a,False,projection ceiling,pod_projection_first_harmonic_v1,v,phase_deg,other,1.6407826213602e-06,degrees,ideal phase 0 deg,projection_ceiling,common absolute-time fit; pairwise metric is time-origin invariant,verified_in_sample,modes_experiment/gappy_pod_final/results/metrics.csv,Basis and reconstruction use the same 201 snapshots; this is an in-sample diagnostic. Noise levels use one shared-seed realisation.
GP-0207,GPOD,Gappy POD identifiability and noise,verified_in_sample_single_seed,Gappy POD,pod_projection,Rank-6 POD projection ceiling,exact coefficients (projection ceiling),,n/a,False,projection ceiling,pod_projection_first_harmonic_v1,v,relative_L2,whole-domain,1.8249589507925027e-05,dimensionless,CFD,projection_ceiling,common absolute-time fit; pairwise metric is time-origin invariant,verified_in_sample,modes_experiment/gappy_pod_final/results/metrics.csv,Basis and reconstruction use the same 201 snapshots; this is an in-sample diagnostic. Noise levels use one shared-seed realisation.
GP-0208,GPOD,Gappy POD identifiability and noise,verified_in_sample_single_seed,Gappy POD,pod_projection,Rank-6 POD projection ceiling,exact coefficients (projection ceiling),,n/a,False,projection ceiling,pod_projection_first_harmonic_v1,v,amplitude_ratio,whole-domain,1.000000060984196,dimensionless,ideal 1,projection_ceiling,common absolute-time fit; pairwise metric is time-origin invariant,verified_in_sample,modes_experiment/gappy_pod_final/results/metrics.csv,Basis and reconstruction use the same 201 snapshots; this is an in-sample diagnostic. Noise levels use one shared-seed realisation.
GP-0209,GPOD,Gappy POD identifiability and noise,verified_in_sample_single_seed,Gappy POD,pod_projection,Rank-6 POD projection ceiling,exact coefficients (projection ceiling),,n/a,False,projection ceiling,pod_projection_first_harmonic_v1,v,correlation,whole-domain,0.9999999998334794,dimensionless,ideal 1,projection_ceiling,common absolute-time fit; pairwise metric is time-origin invariant,verified_in_sample,modes_experiment/gappy_pod_final/results/metrics.csv,Basis and reconstruction use the same 201 snapshots; this is an in-sample diagnostic. Noise levels use one shared-seed realisation.
GP-0210,GPOD,Gappy POD identifiability and noise,verified_in_sample_single_seed,Gappy POD,pod_projection,Rank-6 POD projection ceiling,exact coefficients (projection ceiling),,n/a,False,projection ceiling,pod_projection_first_harmonic_v1,v,phase_deg,whole-domain,-3.4357019566499876e-06,degrees,ideal phase 0 deg,projection_ceiling,common absolute-time fit; pairwise metric is time-origin invariant,verified_in_sample,modes_experiment/gappy_pod_final/results/metrics.csv,Basis and reconstruction use the same 201 snapshots; this is an in-sample diagnostic. Noise levels use one shared-seed realisation.
